지점,지점명,일시,평균기온(°C),최고기온(°C),최저기온(°C)
244,임실,2019-09,21,30.5,8.5
244,임실,2019-10,14.2,28.5,.5
244,임실,2019-11,7,21.6,-5.8
244,임실,2019-12,1.4,14.2,-10.2
245,정읍,1970-01,,-4.8,-16.3
245,정읍,1970-02,,9.5,-17.4
245,정읍,1970-03,,6.2,-8.6
245,정읍,1970-05,,32.1,10.7
245,정읍,1970-07,,27.4,21.8
245,정읍,1970-09,,33.8,22.9
245,정읍,1970-11,,,-10.4
245,정읍,1971-01,,8.9,-19.8
245,정읍,1971-03,,2.4,-8.7
245,정읍,1971-09,,29,20.6
245,정읍,1971-10,,19.1,-.5
245,정읍,1972-01,,15.8,7.2
245,정읍,1972-03,,16.2,-6.8
245,정읍,1972-05,,19.4,2.5
245,정읍,1972-07,,28.8,16
245,정읍,1972-08,,31.4,14.2
245,정읍,1972-09,,25.6,7.5
245,정읍,1972-10,,20.1,11
245,정읍,1972-11,,14.4,-5.5
245,정읍,1973-01,1.3,12.5,-8.7
245,정읍,1973-02,1.6,16.8,-9
245,정읍,1973-03,4.6,22.3,-6.4
245,정읍,1973-04,12.5,28,-3.5
245,정읍,1973-05,16.4,27.3,5.4
245,정읍,1973-06,21.2,33.6,9
245,정읍,1973-07,26.6,36.3,17.8
245,정읍,1973-08,26.9,34.6,20.5
245,정읍,1973-09,20.2,28.4,7.8
245,정읍,1973-10,13.3,27.2,.7
245,정읍,1973-11,6.4,18.3,-6.3
245,정읍,1973-12,-.3,14.2,-12.8
245,정읍,1974-01,-1.3,9.8,-12.7
245,정읍,1974-02,-.4,13.7,-20
245,정읍,1974-03,4.2,22.2,-8.5
245,정읍,1974-04,11.9,26.7,-1.5
245,정읍,1974-05,16.8,29.6,4
245,정읍,1974-06,19.7,30.8,9.3
245,정읍,1974-07,23.4,31.6,15.6
245,정읍,1974-08,25.5,35.1,15.5
245,정읍,1974-09,20.1,28.8,8.6
245,정읍,1974-10,13,25.5,.1
245,정읍,1974-11,6.2,20.4,-5.8
245,정읍,1974-12,1.2,9.8,-6.1
245,정읍,1975-01,-.9,8.4,-10.3
245,정읍,1975-02,0,11,-11.9
245,정읍,1975-03,4.6,17.7,-4.5
245,정읍,1975-04,12.5,26.9,-.8
245,정읍,1975-05,16.2,27.8,5.4
245,정읍,1975-06,20.8,31.2,11.4
245,정읍,1975-07,25.4,34.9,16.7
245,정읍,1975-08,27.1,34.8,19.3
245,정읍,1975-09,22.8,32.8,12.8
245,정읍,1975-10,15.3,26.6,2.6
245,정읍,1975-11,9.3,20.6,-4.8
245,정읍,1975-12,.3,18.7,-15.2
245,정읍,1976-01,-2,11.7,-16.5
245,정읍,1976-02,3.9,16.7,-6.1
245,정읍,1976-03,5.1,17.2,-6.1
245,정읍,1976-04,11,24,-1.7
245,정읍,1976-05,16.3,30.8,2.4
245,정읍,1976-06,21.1,33.7,10.4
245,정읍,1976-07,23.5,33.1,14
245,정읍,1976-08,25.9,34.6,17.3
245,정읍,1976-09,19.6,30.2,10
245,정읍,1976-10,14.3,26.4,-.2
245,정읍,1976-11,5.2,20.3,-4.9
245,정읍,1976-12,1.7,13.5,-14.8
245,정읍,1977-01,-4.1,6.5,-14.2
245,정읍,1977-02,-.9,18.5,-15.4
245,정읍,1977-03,6.1,20.4,-10.9
245,정읍,1977-04,12.9,26,-.1
245,정읍,1977-05,16.9,28.6,6.6
245,정읍,1977-06,21.9,32.5,12.4
245,정읍,1977-07,26.9,36.2,18.4
245,정읍,1977-08,24.4,34.3,15
245,정읍,1977-09,21.8,32.2,5.6
245,정읍,1977-10,16.4,30.5,2.9
245,정읍,1977-11,8,22,-2.4
245,정읍,1977-12,4,17.7,-8.4
245,정읍,1978-01,.1,10.1,-13.2
245,정읍,1978-02,-.3,13.8,-14.8
245,정읍,1978-03,4.7,18.9,-7.6
245,정읍,1978-04,12.4,29.1,-1.7
245,정읍,1978-05,18.2,32.4,4.4
245,정읍,1978-06,22.2,31.4,8.6
245,정읍,1978-07,28.1,35.8,18.9
245,정읍,1978-08,26.8,35.2,18
245,정읍,1978-09,21,30.5,10.3
245,정읍,1978-10,14.7,28.7,2.8
245,정읍,1978-11,8.1,18.9,-3.7
245,정읍,1978-12,3.3,19,-11.4
245,정읍,1979-01,2.8,16.5,-7.9
245,정읍,1979-02,2.8,19,-9.4
245,정읍,1979-03,6.3,22.7,-6.4
245,정읍,1979-04,11.6,25.2,-2.8
245,정읍,1979-05,16,30,4.9
245,정읍,1979-06,22.2,31,11.8
245,정읍,1979-07,24.8,34.3,17.8
245,정읍,1979-08,25.7,34.5,11.6
245,정읍,1979-09,19.5,29.2,8.1
245,정읍,1979-10,15.3,26.8,1.9
245,정읍,1979-11,7,26.4,-6.3
245,정읍,1979-12,2.7,15.6,-7.8
245,정읍,1980-01,-.6,15.3,-15.2
245,정읍,1980-02,-1.5,15.4,-14.1
245,정읍,1980-03,5.1,19.6,-4.8
245,정읍,1980-04,10.9,24.8,.6
245,정읍,1980-05,16.5,29.2,4.6
245,정읍,1980-06,21.6,32.2,10.4
245,정읍,1980-07,23.5,31.9,18
245,정읍,1980-08,23.1,29.6,15.1
245,정읍,1980-09,19.3,30,7.9
245,정읍,1980-10,13.2,26.9,.1
245,정읍,1980-11,8.9,21.3,-1.4
245,정읍,1980-12,-.8,13.1,-12.9
245,정읍,1981-01,-4.4,5.7,-14.9
245,정읍,1981-02,-.3,12.2,-13.6
245,정읍,1981-03,6.2,21.6,-6.2
245,정읍,1981-04,11.5,24.8,-1.9
245,정읍,1981-05,17.2,32.3,3.6
245,정읍,1981-06,21.7,33.2,8.5
245,정읍,1981-07,26.3,35.3,18.8
245,정읍,1981-08,24.9,33,17.1
245,정읍,1981-09,19.9,30.8,9.4
245,정읍,1981-10,13.4,25.4,1.3
245,정읍,1981-11,4.4,15.8,-7
245,정읍,1981-12,.7,14.7,-13.3
245,정읍,1982-01,-1.6,15.5,-13.3
245,정읍,1982-02,.7,13.6,-10
245,정읍,1982-03,5.8,20.2,-4.8
245,정읍,1982-04,11.4,28.1,-.3
245,정읍,1982-05,18.8,32.6,6.7
245,정읍,1982-06,21.5,31.4,10.4
245,정읍,1982-07,24.7,34.6,17
245,정읍,1982-08,25.9,35.5,17.6
245,정읍,1982-09,20,30.8,8.4
245,정읍,1982-10,15.5,28.6,-1.5
245,정읍,1982-11,9,21.9,-4
245,정읍,1982-12,1.9,14.9,-7.8
245,정읍,1983-01,-.9,14.1,-13
245,정읍,1983-02,-1.1,10.9,-15.5
245,정읍,1983-03,6.4,21.8,-6.2
245,정읍,1983-04,13.4,26.3,-1
245,정읍,1983-05,17.8,28.7,3.9
245,정읍,1983-06,21.9,32.4,10.5
245,정읍,1983-07,24.6,34.5,16.3
245,정읍,1983-08,26.4,36.5,18.9
245,정읍,1983-09,22.4,32.7,12.1
245,정읍,1983-10,14.7,27.8,-1.5
245,정읍,1983-11,7.3,19.7,-5.7
245,정읍,1983-12,.6,14.1,-13.5
245,정읍,1984-01,-3.2,9.8,-13.5
245,정읍,1984-02,-2.1,10,-13.6
245,정읍,1984-03,4,22,-5.9
245,정읍,1984-04,12.5,25.6,-2.3
245,정읍,1984-05,18,29.1,5
245,정읍,1984-06,22.6,33.7,13
245,정읍,1984-07,25.7,35.8,17.9
245,정읍,1984-08,27.1,36.5,19.9
245,정읍,1984-09,20.4,29.2,7.1
245,정읍,1984-10,14.1,26.3,1.3
245,정읍,1984-11,8.3,25.4,-5.6
245,정읍,1984-12,1.4,16.9,-14.4
245,정읍,1985-01,-2.8,7.2,-14.4
245,정읍,1985-02,1.2,12.1,-11.9
245,정읍,1985-03,4.8,20.8,-5.5
245,정읍,1985-04,12.1,26.9,-2.7
245,정읍,1985-05,18.5,30.6,7
245,정읍,1985-06,21.8,31.2,11.8
245,정읍,1985-07,25.9,35.3,18
245,정읍,1985-08,27,35.4,19.7
245,정읍,1985-09,21.4,32.7,9.2
245,정읍,1985-10,15.1,26.9,3.2
245,정읍,1985-11,8,20.4,-2.2
245,정읍,1985-12,-.6,16.8,-12.9
245,정읍,1986-01,-2.5,9.5,-14.9
245,정읍,1986-02,-1.5,9.6,-10.1
245,정읍,1986-03,5.5,19.4,-4.7
245,정읍,1986-04,12.2,26.4,-1.2
245,정읍,1986-05,17,30.2,5.2
245,정읍,1986-06,22,32.8,13.3
245,정읍,1986-07,24.3,34.7,16
245,정읍,1986-08,25.7,34.6,17.5
245,정읍,1986-09,19.7,30.1,8.6
245,정읍,1986-10,13.6,25.8,-1
245,정읍,1986-11,6.8,20.2,-4.2
245,정읍,1986-12,3.7,16.9,-7.4
245,정읍,1987-01,-.1,12.4,-11.1
245,정읍,1987-02,1.9,18.8,-11.2
245,정읍,1987-03,5,18.4,-5.8
245,정읍,1987-04,11.4,26,-2.8
245,정읍,1987-05,17.3,31,3.6
245,정읍,1987-06,22.2,33.1,12.1
245,정읍,1987-07,24.5,33.3,18.6
245,정읍,1987-08,25.7,34.1,18
245,정읍,1987-09,20.1,30.3,6.3
245,정읍,1987-10,15.8,29.3,.6
245,정읍,1987-11,8.7,24.7,-6.2
245,정읍,1987-12,2.7,18.3,-10
245,정읍,1988-01,.1,11.9,-9.2
245,정읍,1988-02,.1,15.3,-10.2
245,정읍,1988-03,4.5,17.4,-6.3
245,정읍,1988-04,11.6,28.6,-.6
245,정읍,1988-05,17.8,30.6,6.2
245,정읍,1988-06,22.6,32.2,13.3
245,정읍,1988-07,26.7,37.3,18.3
245,정읍,1988-08,26,36.2,17.3
245,정읍,1988-09,21,31.8,7.8
245,정읍,1988-10,15,27.8,.9
245,정읍,1988-11,7,22.3,-5.6
245,정읍,1988-12,2.1,18.3,-7.2
245,정읍,1989-01,1.5,11.5,-11.8
245,정읍,1989-02,3.1,15.1,-10.5
245,정읍,1989-03,6.2,19.4,-7.2
245,정읍,1989-04,13.6,30.5,.7
245,정읍,1989-05,18.1,29.9,6.3
245,정읍,1989-06,21.1,31.2,11.3
245,정읍,1989-07,25.1,35.1,16.7
245,정읍,1989-08,25.5,34.9,17
245,정읍,1989-09,21.1,31,9.1
245,정읍,1989-10,14.3,25.8,1.3
245,정읍,1989-11,8.3,21.6,-3.2
245,정읍,1989-12,2.9,16.7,-5.8
245,정읍,1990-01,-.8,15,-16.3
245,정읍,1990-02,3,15.3,-9.8
245,정읍,1990-03,7.2,22.2,-3.7
245,정읍,1990-04,11.4,28.5,-1.6
245,정읍,1990-05,17.1,30.1,5.1
245,정읍,1990-06,22.5,33.9,12.2
245,정읍,1990-07,26.5,35.7,16
245,정읍,1990-08,26.9,37.5,19.8
245,정읍,1990-09,21.9,33.1,8.6
245,정읍,1990-10,14.9,26.7,4.1
245,정읍,1990-11,10.5,23.1,-3
245,정읍,1990-12,2.7,19,-7.3
245,정읍,1991-01,-.2,11.6,-9.2
245,정읍,1991-02,-.1,10.8,-15.3
245,정읍,1991-03,5.2,20.8,-6.6
245,정읍,1991-04,12.1,25.9,-4.2
245,정읍,1991-05,17.8,32.4,4.1
245,정읍,1991-06,22.6,31.9,13.8
245,정읍,1991-07,25.4,35.2,17.9
245,정읍,1991-08,24.8,34.7,14.6
245,정읍,1991-09,21.2,33.4,10
245,정읍,1991-10,14,26.6,1.9
245,정읍,1991-11,7.3,20.9,-6.4
245,정읍,1991-12,3.6,19,-7
245,정읍,1992-01,1.2,12.3,-7.3
245,정읍,1992-02,1.8,20.6,-7.3
245,정읍,1992-03,7,21.2,-2.8
245,정읍,1992-04,12.2,25.8,1
245,정읍,1992-05,16.5,31.4,5.4
245,정읍,1992-06,20.9,30.9,9
245,정읍,1992-07,26,34.8,17.5
245,정읍,1992-08,25.4,33.8,17
245,정읍,1992-09,20.6,32.1,6.7
245,정읍,1992-10,14.1,25.6,3.3
245,정읍,1992-11,7.2,22.3,-7.8
245,정읍,1992-12,3.4,17.1,-7.6
245,정읍,1993-01,-1.3,11.2,-12.2
245,정읍,1993-02,2,20.6,-7.5
245,정읍,1993-03,5.4,17.7,-6.9
245,정읍,1993-04,11.3,26.8,-1.6
245,정읍,1993-05,17.3,28.8,8.1
245,정읍,1993-06,21.3,30.2,12.7
245,정읍,1993-07,23.4,30.8,13.1
245,정읍,1993-08,23,32.8,15.6
245,정읍,1993-09,20.8,29.6,10.4
245,정읍,1993-10,13.4,25.7,.6
245,정읍,1993-11,9.2,22.4,-6.6
245,정읍,1993-12,1.9,13,-10.1
245,정읍,1994-01,0,12.7,-12.1
245,정읍,1994-02,1,13.1,-8.9
245,정읍,1994-03,4.2,18.4,-5.3
245,정읍,1994-04,14.2,27.9,2.1
245,정읍,1994-05,18.2,30.6,5.4
245,정읍,1994-06,21.6,33,10.9
245,정읍,1994-07,29.1,37.2,22.3
245,정읍,1994-08,27.6,37,17.9
245,정읍,1994-09,20.7,32.9,8.8
245,정읍,1994-10,15.2,27.9,1.9
245,정읍,1994-11,10,22.3,-2.5
245,정읍,1994-12,3,16.4,-8.1
245,정읍,1995-01,-.5,13.9,-11
245,정읍,1995-02,1.1,14.1,-8
245,정읍,1995-03,6.9,21.1,-4.2
245,정읍,1995-04,10.9,28.4,-2.4
245,정읍,1995-05,16.8,29.2,3.7
245,정읍,1995-06,21.5,32.7,12.3
245,정읍,1995-07,25.5,33.8,16.7
245,정읍,1995-08,27.2,36,19.4
245,정읍,1995-09,20.1,31,9.4
245,정읍,1995-10,15.4,28.2,5
245,정읍,1995-11,7.2,21,-4.4
245,정읍,1995-12,.4,8.6,-9.7
245,정읍,1996-01,-.3,12.4,-9.6
245,정읍,1996-02,-.5,19.9,-12.1
245,정읍,1996-03,5,16.4,-3.6
245,정읍,1996-04,9.8,25.8,-1.4
245,정읍,1996-05,17.1,28.9,6
245,정읍,1996-06,21.7,31.9,13.5
245,정읍,1996-07,25.5,36.7,15.7
245,정읍,1996-08,26.3,36.1,18.6
245,정읍,1996-09,21.5,31.5,10
245,정읍,1996-10,15.1,27.5,.1
245,정읍,1996-11,8,19.7,-4.8
245,정읍,1996-12,2.4,16.8,-9
245,정읍,1997-01,-.9,15.4,-12.5
245,정읍,1997-02,1.9,17.2,-7.8
245,정읍,1997-03,7,21.2,-3.8
245,정읍,1997-04,12.4,25.7,-.6
245,정읍,1997-05,18.4,30.9,5.1
245,정읍,1997-06,22.8,32.2,11.4
245,정읍,1997-07,25.5,35.2,16.9
245,정읍,1997-08,26.3,35.4,19.3
245,정읍,1997-09,20.7,35,8
245,정읍,1997-10,14.6,28.8,-.4
245,정읍,1997-11,10.1,23.6,-2
245,정읍,1997-12,2.9,16.9,-8.8
245,정읍,1998-01,.5,12.8,-12.8
245,정읍,1998-02,4.5,17,-5.7
245,정읍,1998-03,7.4,21.3,-1.7
245,정읍,1998-04,15.7,30.3,2.2
245,정읍,1998-05,18.4,33.2,9.2
245,정읍,1998-06,20.8,30.9,12.5
245,정읍,1998-07,25.3,33,18.5
245,정읍,1998-08,25.6,33.9,18.1
245,정읍,1998-09,22.1,34.5,11.9
245,정읍,1998-10,16.3,26.4,4
245,정읍,1998-11,8.7,23.1,-1.8
245,정읍,1998-12,3.3,16.9,-6.5
245,정읍,1999-01,.9,13.5,-11.4
245,정읍,1999-02,2,15.2,-10.1
245,정읍,1999-03,6.7,20.3,-4.2
245,정읍,1999-04,12.6,26.7,-.3
245,정읍,1999-05,16.8,29.5,5.4
245,정읍,1999-06,21.8,31.9,13.8
245,정읍,1999-07,24.6,34.6,15
245,정읍,1999-08,25,34.3,17.2
245,정읍,1999-09,22.6,31.6,12.4
245,정읍,1999-10,14.3,28.1,1.6
245,정읍,1999-11,8.7,20.9,-2.3
245,정읍,1999-12,2.1,13.3,-10.7
245,정읍,2000-01,-.1,14.5,-12.5
245,정읍,2000-02,-.5,9.6,-10
245,정읍,2000-03,5.9,20.3,-6
245,정읍,2000-04,11.6,25.7,-.9
245,정읍,2000-05,17.1,31.1,4.7
245,정읍,2000-06,21.9,31.8,11.8
245,정읍,2000-07,26,34.1,18.1
245,정읍,2000-08,25.8,34.1,18.3
245,정읍,2000-09,19.7,30.5,11.3
245,정읍,2000-10,14.7,28.5,2
245,정읍,2000-11,7.1,21.5,-6
245,정읍,2000-12,2,18.7,-8
245,정읍,2001-01,-1.2,9.1,-15.1
245,정읍,2001-02,1.3,15.1,-9.5
245,정읍,2001-03,5.5,23.8,-6.8
245,정읍,2001-04,12.8,27.7,-.8
245,정읍,2001-05,18.7,31.5,7
245,정읍,2001-06,22.1,32.5,12
245,정읍,2001-07,26.3,35.2,18.3
245,정읍,2001-08,25.8,35.4,16.7
245,정읍,2001-09,21.4,32.7,9.6
245,정읍,2001-10,15.9,26.7,5.5
245,정읍,2001-11,7.4,18.7,-1
245,정읍,2001-12,1.4,13.8,-7
245,정읍,2002-01,2.6,18.5,-10.6
245,정읍,2002-02,2.4,13.3,-5.5
245,정읍,2002-03,7.8,23.3,-3
245,정읍,2002-04,13.9,27,2.9
245,정읍,2002-05,17.2,29.7,8.6
245,정읍,2002-06,21.8,33.2,12.8
245,정읍,2002-07,25.3,35.9,18.2
245,정읍,2002-08,24.6,33.7,18.7
245,정읍,2002-09,20.8,32.2,11.3
245,정읍,2002-10,13.6,28.1,-.4
245,정읍,2002-11,5.7,20.7,-4.3
245,정읍,2002-12,2.8,14.8,-6.5
245,정읍,2003-01,-1.2,12.5,-14.1
245,정읍,2003-02,2.9,13,-8.3
245,정읍,2003-03,6.1,22.7,-4.6
245,정읍,2003-04,12.7,27.4,2
245,정읍,2003-05,18.2,30.3,6.1
245,정읍,2003-06,21.1,31.1,11.1
245,정읍,2003-07,23.2,32,17.2
245,정읍,2003-08,23.9,33.7,16.1
245,정읍,2003-09,21.3,31.7,10.8
245,정읍,2003-10,14.1,27,3.2
245,정읍,2003-11,9.9,24.1,-3.5
245,정읍,2003-12,2.2,14.1,-8.1
245,정읍,2004-01,-.7,9.5,-12.3
245,정읍,2004-02,3.5,21.2,-7.1
245,정읍,2004-03,6.6,22.6,-6.9
245,정읍,2004-04,12.9,29.8,.8
245,정읍,2004-05,17.8,27.7,6.9
245,정읍,2004-06,22.2,31.7,9.5
245,정읍,2004-07,25.9,34.5,18.7
245,정읍,2004-08,25.6,35.4,17.2
245,정읍,2004-09,21.3,31.7,11.8
245,정읍,2004-10,14.5,25.1,3
245,정읍,2004-11,9.6,24.7,-.6
245,정읍,2004-12,3.7,19.6,-5.5
245,정읍,2005-01,-.5,10.6,-9.1
245,정읍,2005-02,-.4,13.5,-9.6
245,정읍,2005-03,4.5,21.2,-7
245,정읍,2005-04,13.9,31,.6
245,정읍,2005-05,17.6,29.7,6.3
245,정읍,2005-06,22.9,32.9,14.5
245,정읍,2005-07,25.5,34.2,19.2
245,정읍,2005-08,25.7,35.5,17.2
245,정읍,2005-09,22.6,33.5,13
245,정읍,2005-10,14.6,27.8,3
245,정읍,2005-11,9.1,23.8,-3.7
245,정읍,2005-12,-2.1,15.3,-14.8
245,정읍,2006-01,.8,14.1,-9.1
245,정읍,2006-02,1,14,-12.3
245,정읍,2006-03,5.9,20.2,-7.6
245,정읍,2006-04,11.2,27,1.5
245,정읍,2006-05,17.9,30.3,8.3
245,정읍,2006-06,22.4,32.5,13.8
245,정읍,2006-07,24.7,34.5,18.2
245,정읍,2006-08,26.9,35,20
245,정읍,2006-09,19.9,31.3,11.6
245,정읍,2006-10,17.3,27.5,5.5
245,정읍,2006-11,9.6,21.6,-1.1
245,정읍,2006-12,2.3,14.5,-12.3
245,정읍,2007-01,1,10.8,-6.5
245,정읍,2007-02,4.3,16.8,-5.5
245,정읍,2007-03,7.3,22.5,-4.8
245,정읍,2007-04,11.4,24.7,.1
245,정읍,2007-05,18.5,29.2,8.3
245,정읍,2007-06,22.5,32.4,14
245,정읍,2007-07,24.8,33.4,18.7
245,정읍,2007-08,27.3,35.2,20.3
245,정읍,2007-09,21.8,32.4,12.3
245,정읍,2007-10,15,28,4.3
245,정읍,2007-11,7.3,20.2,-4.1
245,정읍,2007-12,3.2,15.3,-4.4
245,정읍,2008-01,-.5,10.7,-10.5
245,정읍,2008-02,-.3,14.5,-9.7
245,정읍,2008-03,7.4,21.1,-2.8
245,정읍,2008-04,13.6,28,2.5
245,정읍,2008-05,18.1,33.7,6.8
245,정읍,2008-06,22.1,30.7,12
245,정읍,2008-07,27.1,35.5,20.4
245,정읍,2008-08,26,35.9,17.9
245,정읍,2008-09,22.9,34,7.6
245,정읍,2008-10,16.9,29.7,7.2
245,정읍,2008-11,8.9,25,-3.7
245,정읍,2008-12,3.5,18.2,-11.8
245,정읍,2009-01,-.4,13.2,-11.8
245,정읍,2009-02,4.1,19.3,-7.4
245,정읍,2009-03,6.9,25.4,-3.7
245,정읍,2009-04,12.5,30,.2
245,정읍,2009-05,18.9,31,8.9
245,정읍,2009-06,23.1,34.2,12.9
245,정읍,2009-07,24.9,31.8,17.7
245,정읍,2009-08,25.9,34.2,17.4
245,정읍,2009-09,21.9,31.2,14.5
245,정읍,2009-10,16.7,28.6,7
245,정읍,2009-11,8.9,24.8,-3.9
245,정읍,2009-12,1.5,12.1,-9
245,정읍,2010-01,-.6,14.6,-11.8
245,정읍,2010-02,3.2,21.5,-8.7
245,정읍,2010-03,6.4,21.1,-3
245,정읍,2010-04,10.2,22.5,-1.1
245,정읍,2010-05,18,31.5,4.8
245,정읍,2010-06,23.3,33.2,12.1
245,정읍,2010-07,26.7,34.6,20
245,정읍,2010-08,28.1,35.6,23.1
245,정읍,2010-09,23.5,34.8,9.2
245,정읍,2010-10,15,25.7,-1.4
245,정읍,2010-11,8.3,19.9,-2.2
245,정읍,2010-12,1.8,17.8,-9.8
245,정읍,2011-01,-4.9,4,-14.4
245,정읍,2011-02,1.8,17.7,-8.7
245,정읍,2011-03,4.4,18.8,-5.2
245,정읍,2011-04,11.5,26.2,.2
245,정읍,2011-05,18.6,30,7
245,정읍,2011-06,23.1,33.1,12.9
245,정읍,2011-07,26.6,35.3,17.8
245,정읍,2011-08,26,35.9,16.8
245,정읍,2011-09,21.7,32.7,11.2
245,정읍,2011-10,14.1,25.6,1.2
245,정읍,2011-11,12.1,27.6,-1.4
245,정읍,2011-12,1.1,11.4,-9.8
245,정읍,2012-01,-1.2,8.7,-10.8
245,정읍,2012-02,-.6,13.8,-11.3
245,정읍,2012-03,5.6,21.9,-5.2
245,정읍,2012-04,13,30.3,-1.4
245,정읍,2012-05,19.2,31.1,9.4
245,정읍,2012-06,23.5,33.7,14.7
245,정읍,2012-07,26.5,35.8,20.1
245,정읍,2012-08,27.6,37.8,17.4
245,정읍,2012-09,21,31.3,13.1
245,정읍,2012-10,15.5,26.3,4.4
245,정읍,2012-11,7.4,18.9,-2.1
245,정읍,2012-12,-.9,12.7,-13.2
245,정읍,2013-01,-1.1,14.1,-14.5
245,정읍,2013-02,1.1,21.1,-10.9
245,정읍,2013-03,6.5,27.3,-4.6
245,정읍,2013-04,10.7,27.7,.3
245,정읍,2013-05,18.5,32.1,5.5
245,정읍,2013-06,23.5,33.1,13.7
245,정읍,2013-07,27.9,35.5,21.2
245,정읍,2013-08,28.3,37.1,20.1
245,정읍,2013-09,22,32.4,10.6
245,정읍,2013-10,15.8,28.5,4.7
245,정읍,2013-11,8.4,23.7,-1.9
245,정읍,2013-12,2.3,13.7,-5.8
245,정읍,2014-01,1.1,13.4,-9.5
245,정읍,2014-02,3,19.9,-8.3
245,정읍,2014-03,8.1,26.5,-4.9
245,정읍,2014-04,13.7,27,1.9
245,정읍,2014-05,18.8,34.1,5
245,정읍,2014-06,22.8,30.8,16.6
245,정읍,2014-07,25.4,37.3,18.7
245,정읍,2014-08,24.2,32.7,18.2
245,정읍,2014-09,21.7,30.1,13.2
245,정읍,2014-10,15.8,29.7,3.5
245,정읍,2014-11,9.4,19.2,-.9
245,정읍,2014-12,.3,11.4,-11.4
245,정읍,2015-01,.9,12.8,-9.2
245,정읍,2015-02,2.4,13.4,-10.1
245,정읍,2015-03,6.8,23.5,-5.4
245,정읍,2015-04,13.6,27.3,3.8
245,정읍,2015-05,18.8,32.7,5.7
245,정읍,2015-06,22.5,33.6,13.3
245,정읍,2015-07,25.6,35.8,16.8
245,정읍,2015-08,25.9,36.6,18.3
245,정읍,2015-09,21.6,31.5,12.8
245,정읍,2015-10,16.1,26.6,3
245,정읍,2015-11,11,22.1,-.4
245,정읍,2015-12,4.3,14.7,-5.6
245,정읍,2016-01,-.4,14.8,-14.7
245,정읍,2016-02,2.6,21.2,-9
245,정읍,2016-03,7.4,22.5,-5.9
245,정읍,2016-04,14.2,26.4,4.5
245,정읍,2016-05,19.3,31.2,8.2
245,정읍,2016-06,23,32,14.7
245,정읍,2016-07,27.1,36.2,19.3
245,정읍,2016-08,27.6,36.4,15.4
245,정읍,2016-09,22.7,32.2,12.7
245,정읍,2016-10,16.5,30.4,2.1
245,정읍,2016-11,8,21,-2.7
245,정읍,2016-12,3.1,18.4,-7.6
245,정읍,2017-01,.1,13.5,-10.8
245,정읍,2017-02,1.3,14.1,-7.9
245,정읍,2017-03,5.5,18.6,-4
245,정읍,2017-04,13.3,28.5,.6
245,정읍,2017-05,18.2,30.2,8.3
245,정읍,2017-06,21.8,33,10.5
245,정읍,2017-07,27.3,35.2,22.1
245,정읍,2017-08,26,35.8,15
245,정읍,2017-09,20.7,30.4,9.3
245,정읍,2017-10,15,27.9,.8
245,정읍,2017-11,6.9,21.4,-3.3
245,정읍,2017-12,.5,13.5,-10.9
245,정읍,2018-01,-2.1,10.1,-14.7
245,정읍,2018-02,-.5,15,-14.7
245,정읍,2018-03,8.2,24.5,-4.8
245,정읍,2018-04,13.4,27.8,-.7
245,정읍,2018-05,18.1,30.1,7.4
245,정읍,2018-06,22.3,34.1,13.1
245,정읍,2018-07,27,36,18.2
245,정읍,2018-08,27.9,38.4,19.9
245,정읍,2018-09,20.7,31.4,9.2
245,정읍,2018-10,12.9,25.8,3.9
245,정읍,2018-11,8.3,18.4,-1.3
245,정읍,2018-12,1.5,19.3,-10.1
245,정읍,2019-01,0,8.7,-8
245,정읍,2019-02,1.8,14.2,-6.6
245,정읍,2019-03,6.9,21.1,-3.7
245,정읍,2019-04,11.5,27.5,-.9
245,정읍,2019-05,17.8,31.3,3.9
245,정읍,2019-06,20.8,32.3,10.9
245,정읍,2019-07,24.8,33.4,16.9
245,정읍,2019-08,26,34.7,18
245,정읍,2019-09,21.6,30.2,10.4
245,정읍,2019-10,15.4,26.8,5
245,정읍,2019-11,9,20.8,-3
245,정읍,2019-12,3.4,16.1,-7.4
247,남원,1972-01,,14.5,-2.6
247,남원,1972-03,,15.5,-9.7
247,남원,1972-04,,11.9,-5.3
247,남원,1972-05,,21.7,.1
247,남원,1972-08,,27.6,9.6
247,남원,1972-10,,20.2,8.1
247,남원,1972-11,,2.9,-3.5
247,남원,1972-12,,7.7,-4.4
247,남원,1973-01,1.7,12,-8.6
247,남원,1973-02,2.2,18.6,-9.6
247,남원,1973-03,4.9,24.6,-7.6
247,남원,1973-04,12.7,27.7,-2.9
247,남원,1973-05,16.8,27.8,5
247,남원,1973-06,21.8,33,8.9
247,남원,1973-07,26.8,35.4,17.6
247,남원,1973-08,26.6,36.7,19
247,남원,1973-09,19.5,29.3,5
247,남원,1973-10,12.9,27.6,-.5
247,남원,1973-11,5.2,21.3,-8
247,남원,1973-12,-2,13,-16.3
247,남원,1974-01,-1.3,12,-12.6
247,남원,1974-02,-.4,17.1,-13.7
247,남원,1974-03,4.3,24.2,-9.8
247,남원,1974-04,12,26.6,-6
247,남원,1974-05,17.1,32.2,3.4
247,남원,1974-06,20.3,33.5,10
247,남원,1974-07,23.5,32.4,17.3
247,남원,1974-08,25.8,35.1,14.8
247,남원,1974-09,19.7,31.2,6.6
247,남원,1974-10,13,26.4,-1.5
247,남원,1974-11,5.6,23.3,-7.1
